Age,EmployeeNumber,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PercentSalaryHike,Attrition Flag,Age Group,Income Group,Tenure Group,Salary Hike Group
50,716,No,Research & Development,28,1,Medical,4,Male,4,1,Laboratory Technician,3,Married,3221,1,Yes,3,20,3,20,8,3,8,11,0,Senior,Low,Long,Low
34,717,No,Research & Development,9,3,Medical,4,Female,2,3,Healthcare Representative,2,Single,8621,1,No,2,9,4,8,7,7,7,14,0,Mid,Medium,Long,Medium
24,720,Yes,Sales,3,2,Life Sciences,1,Female,3,2,Sales Executive,3,Single,4577,9,No,1,4,3,2,2,2,0,14,1,Young,Low,Early,Medium
39,721,No,Research & Development,2,4,Technical Degree,4,Female,2,2,Healthcare Representative,3,Single,4553,1,No,1,20,3,20,7,11,10,11,0,Mid,Low,Long,Low
32,722,No,Sales,10,3,Marketing,4,Male,3,2,Sales Executive,4,Single,5396,1,No,4,10,2,10,7,0,8,12,0,Mid,Medium,Long,Low
50,723,Yes,Sales,8,2,Technical Degree,2,Male,3,2,Sales Executive,3,Married,6796,3,Yes,1,18,3,4,3,1,3,14,1,Senior,Medium,Mid,Medium
38,724,No,Research & Development,1,4,Life Sciences,2,Female,4,2,Healthcare Representative,4,Single,7625,0,No,3,10,2,9,7,1,8,13,0,Mid,Medium,Long,Medium
27,725,No,Research & Development,1,2,Life Sciences,3,Female,3,3,Manufacturing Director,1,Married,7412,1,No,4,9,3,9,7,0,7,11,0,Young,Medium,Long,Low
32,727,No,Research & Development,3,2,Life Sciences,3,Female,3,3,Research Director,4,Single,11159,3,No,4,10,3,7,7,7,7,15,0,Mid,High,Long,Medium
47,728,No,Sales,14,4,Marketing,4,Male,3,2,Sales Executive,1,Single,4960,2,No,4,20,3,7,7,1,7,12,0,Senior,Low,Long,Low
40,729,No,Sales,5,4,Life Sciences,4,Male,2,3,Sales Executive,1,Married,10475,5,Yes,3,20,3,18,13,1,12,21,0,Mid,High,Long,High
53,730,No,Research & Development,7,3,Life Sciences,3,Male,4,4,Research Director,3,Married,14814,3,No,3,32,3,5,1,1,3,19,0,Senior,High,Mid,High
41,731,No,Human Resources,10,4,Human Resources,2,Male,2,5,Manager,4,Divorced,19141,3,No,2,23,2,21,6,12,6,15,0,Mid,High,Long,Medium
60,732,No,Sales,16,4,Marketing,1,Male,3,2,Sales Executive,1,Single,5405,8,No,4,10,3,2,2,2,2,14,0,Senior,Medium,Early,Medium
27,733,No,Research & Development,10,2,Life Sciences,4,Male,3,3,Manufacturing Director,1,Divorced,8793,1,No,3,9,2,9,7,1,7,21,0,Young,Medium,Long,High
41,734,No,Human Resources,1,3,Human Resources,4,Male,2,5,Manager,3,Married,19189,1,No,2,22,3,22,7,2,10,12,0,Mid,High,Long,Low
50,738,No,Sales,8,4,Marketing,4,Male,3,1,Sales Representative,2,Married,3875,7,No,4,4,3,2,2,2,2,15,0,Senior,Low,Early,Medium
28,741,Yes,Research & Development,1,2,Life Sciences,1,Female,1,1,Research Scientist,2,Single,2216,7,Yes,4,10,3,7,7,3,7,13,1,Young,Low,Long,Medium
36,742,No,Research & Development,8,3,Life Sciences,1,Female,4,3,Research Director,1,Married,11713,9,No,1,10,3,8,7,0,5,14,0,Mid,High,Long,Medium
38,743,No,Research & Development,1,3,Life Sciences,3,Female,3,3,Manufacturing Director,3,Single,7861,4,Yes,4,10,4,1,0,0,0,14,0,Mid,Medium,Early,Medium
44,744,No,Research & Development,24,3,Medical,1,Male,1,1,Laboratory Technician,3,Single,3708,2,No,3,9,3,5,2,1,4,14,0,Mid,Low,Mid,Medium
47,746,No,Sales,3,3,Medical,4,Female,3,4,Sales Executive,3,Divorced,13770,9,Yes,4,28,2,22,2,11,13,12,0,Senior,High,Long,Low
30,747,No,Sales,27,5,Marketing,3,Male,3,2,Sales Executive,4,Divorced,5304,7,No,4,10,2,8,7,7,7,23,0,Mid,Medium,Long,High
29,749,No,Sales,10,3,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2642,1,No,3,1,3,1,0,0,0,11,0,Young,Low,Early,Low
42,752,Yes,Research & Development,19,3,Medical,3,Male,4,1,Research Scientist,3,Divorced,2759,6,Yes,4,7,3,2,2,2,2,12,1,Mid,Low,Early,Low
43,754,No,Sales,15,3,Life Sciences,4,Male,2,2,Sales Executive,4,Married,6804,3,No,3,7,3,2,2,2,2,18,0,Mid,Medium,Early,High
34,757,No,Research & Development,8,2,Medical,2,Female,3,2,Healthcare Representative,3,Single,6142,3,No,4,10,3,5,1,4,3,11,0,Mid,Medium,Mid,Low
23,758,No,Research & Development,9,1,Medical,2,Male,3,1,Laboratory Technician,1,Married,2500,1,No,4,5,4,4,3,0,2,14,0,Young,Low,Mid,Medium
39,760,No,Human Resources,3,3,Human Resources,3,Female,4,2,Human Resources,2,Married,6389,9,No,3,12,1,8,3,3,6,15,0,Mid,Medium,Long,Medium
56,762,No,Research & Development,9,3,Medical,3,Male,3,4,Healthcare Representative,4,Married,11103,7,No,3,30,2,10,7,1,1,11,0,Senior,High,Long,Low
40,763,No,Research & Development,2,1,Medical,4,Female,2,1,Research Scientist,4,Single,2342,0,Yes,4,5,2,4,2,2,3,20,0,Mid,Low,Mid,High
27,764,No,Research & Development,7,3,Medical,4,Female,2,2,Healthcare Representative,1,Single,6811,8,No,1,9,1,7,6,0,7,19,0,Young,Medium,Long,High
29,766,No,Sales,10,3,Marketing,4,Male,3,1,Sales Representative,2,Divorced,2297,1,No,4,2,3,2,2,2,2,14,0,Young,Low,Early,Medium
53,769,No,Research & Development,6,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Single,2450,2,No,4,19,3,2,2,2,2,17,0,Senior,Low,Early,Medium
35,771,No,Research & Development,2,4,Life Sciences,4,Female,3,2,Healthcare Representative,1,Divorced,5093,2,No,1,16,4,1,0,0,0,11,0,Mid,Medium,Early,Low
32,772,No,Research & Development,24,4,Life Sciences,1,Male,3,2,Laboratory Technician,4,Married,5309,1,No,4,10,3,10,8,4,7,15,0,Mid,Medium,Long,Medium
38,773,No,Research & Development,2,5,Medical,4,Male,3,1,Research Scientist,3,Married,3057,6,Yes,2,6,1,1,0,0,1,13,0,Mid,Low,Early,Medium
34,775,No,Research & Development,8,5,Life Sciences,2,Female,3,2,Manufacturing Director,1,Divorced,5121,3,No,3,7,3,0,0,0,0,14,0,Mid,Medium,Early,Medium
52,776,No,Sales,3,4,Marketing,3,Male,2,4,Manager,1,Married,16856,1,No,1,34,4,34,6,1,16,11,0,Senior,High,Long,Low
33,780,Yes,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,4,Single,2686,1,Yes,3,10,2,10,9,7,8,13,1,Mid,Low,Long,Medium
25,781,No,Sales,26,1,Medical,3,Female,3,2,Sales Executive,4,Single,6180,1,No,2,6,2,6,5,1,4,23,0,Young,Medium,Mid,High
45,783,No,Sales,2,2,Technical Degree,2,Male,1,2,Sales Representative,3,Single,6632,0,No,1,9,3,8,7,3,1,13,0,Senior,Medium,Long,Medium
23,784,No,Research & Development,10,1,Medical,1,Male,4,1,Research Scientist,3,Single,3505,1,No,4,2,3,2,2,0,2,18,0,Young,Low,Early,High
47,785,Yes,Sales,27,2,Life Sciences,2,Female,4,2,Sales Executive,3,Single,6397,4,Yes,4,8,3,5,4,1,3,12,1,Senior,Medium,Mid,Low
34,786,No,Sales,2,3,Other,4,Male,3,2,Sales Executive,4,Single,6274,1,No,3,6,3,6,5,1,4,22,0,Mid,Medium,Mid,High
55,787,Yes,Research & Development,2,3,Medical,4,Male,3,5,Manager,1,Married,19859,5,Yes,4,24,3,5,2,1,4,13,1,Senior,High,Mid,Medium
36,789,No,Sales,8,4,Life Sciences,1,Male,2,3,Sales Executive,1,Single,7587,1,No,2,10,3,10,7,0,9,15,0,Mid,Medium,Long,Medium
52,791,No,Research & Development,19,4,Medical,4,Male,3,1,Research Scientist,4,Married,4258,0,No,1,5,3,4,3,1,2,18,0,Senior,Low,Mid,High
26,792,No,Research & Development,1,2,Life Sciences,1,Female,1,1,Laboratory Technician,4,Divorced,4364,3,No,1,5,3,2,2,2,0,14,0,Young,Low,Early,Medium
29,793,No,Research & Development,27,3,Medical,2,Female,3,2,Healthcare Representative,3,Married,4335,4,No,1,11,2,8,7,1,1,12,0,Young,Low,Long,Low
26,796,Yes,Sales,8,3,Technical Degree,4,Male,2,2,Sales Executive,1,Single,5326,6,No,3,6,2,4,3,1,2,17,1,Young,Medium,Mid,Medium
34,797,No,Research & Development,1,4,Life Sciences,2,Female,4,1,Research Scientist,4,Single,3280,2,No,3,10,3,4,2,1,3,16,0,Mid,Low,Mid,Medium
54,799,No,Research & Development,19,4,Medical,4,Female,3,2,Manufacturing Director,1,Divorced,5485,9,Yes,2,9,3,5,3,1,4,11,0,Senior,Medium,Mid,Low
27,800,No,Sales,8,1,Marketing,3,Male,3,2,Sales Executive,4,Married,4342,0,No,2,5,3,4,2,1,1,19,0,Young,Low,Mid,High
37,802,No,Research & Development,10,1,Life Sciences,4,Female,3,1,Research Scientist,1,Divorced,2782,0,Yes,2,6,2,5,3,4,3,13,0,Mid,Low,Mid,Medium
38,803,No,Research & Development,2,4,Life Sciences,1,Female,4,2,Manufacturing Director,1,Single,5980,6,Yes,4,17,3,15,7,4,12,12,0,Mid,Medium,Long,Low
34,804,No,Research & Development,2,4,Medical,3,Female,2,1,Research Scientist,1,Single,4381,1,No,3,6,3,6,5,1,3,11,0,Mid,Low,Mid,Low
35,805,No,Sales,8,4,Life Sciences,1,Female,3,1,Sales Representative,4,Married,2572,1,No,2,3,2,3,2,0,2,16,0,Mid,Low,Mid,Medium
30,806,No,Research & Development,1,3,Life Sciences,4,Male,1,1,Laboratory Technician,3,Married,3833,3,No,3,7,3,2,2,0,2,21,0,Mid,Low,Early,High
40,807,No,Research & Development,2,2,Medical,3,Female,4,2,Healthcare Representative,2,Married,4244,1,No,4,8,3,8,7,3,7,24,0,Mid,Low,Long,High
34,808,No,Sales,8,2,Life Sciences,3,Female,3,2,Sales Executive,1,Married,6500,5,No,2,6,3,3,2,1,2,17,0,Mid,Medium,Mid,Medium
42,809,No,Research & Development,8,3,Life Sciences,2,Male,3,5,Manager,4,Divorced,18430,1,No,2,24,2,24,7,14,9,13,0,Mid,High,Long,Medium
23,811,Yes,Research & Development,6,3,Life Sciences,3,Male,4,1,Laboratory Technician,1,Married,1601,1,Yes,3,1,3,0,0,0,0,21,1,Young,Low,Early,High
24,812,No,Research & Development,9,3,Life Sciences,3,Male,2,1,Laboratory Technician,2,Divorced,2694,1,No,3,1,3,1,0,0,0,11,0,Young,Low,Early,Low
52,813,No,Research & Development,11,4,Life Sciences,4,Female,3,2,Laboratory Technician,3,Married,3149,8,No,2,9,3,5,2,1,4,20,0,Senior,Low,Mid,High
50,815,No,Research & Development,2,3,Medical,3,Male,3,4,Research Director,3,Married,17639,5,No,4,30,3,4,3,0,3,16,0,Senior,High,Mid,Medium
29,816,Yes,Research & Development,1,2,Life Sciences,2,Female,2,1,Laboratory Technician,1,Married,2319,1,Yes,4,1,3,1,0,0,0,11,1,Young,Low,Early,Low
33,817,No,Research & Development,7,3,Medical,3,Male,3,3,Research Director,3,Married,11691,0,No,4,14,4,13,9,3,7,11,0,Mid,High,Long,Low
33,819,Yes,Sales,16,3,Marketing,1,Female,3,2,Sales Executive,1,Single,5324,5,No,3,6,3,3,2,0,2,15,1,Mid,Medium,Mid,Medium
47,820,No,Research & Development,2,2,Other,3,Female,3,4,Manager,4,Married,16752,1,Yes,3,26,2,26,14,3,0,11,0,Senior,High,Long,Low
36,823,No,Research & Development,1,3,Other,3,Female,3,2,Manufacturing Director,2,Married,5228,0,No,1,10,3,9,7,0,5,15,0,Mid,Medium,Long,Medium
29,824,No,Research & Development,23,2,Life Sciences,3,Male,4,1,Research Scientist,3,Married,2700,1,No,3,10,3,10,7,0,7,24,0,Young,Low,Long,High
58,825,Yes,Research & Development,2,4,Life Sciences,4,Male,3,5,Research Director,2,Single,19246,7,Yes,4,40,3,31,15,13,8,12,1,Senior,High,Long,Low
35,826,No,Research & Development,1,4,Life Sciences,4,Female,4,1,Research Scientist,3,Single,2506,3,No,3,7,3,2,2,2,2,13,0,Mid,Low,Early,Medium
42,827,No,Research & Development,1,2,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6062,9,Yes,4,8,3,4,3,0,2,13,0,Mid,Medium,Mid,Medium
28,828,Yes,Research & Development,2,4,Medical,3,Male,3,1,Research Scientist,3,Single,4382,6,No,4,5,2,2,2,2,1,17,1,Young,Low,Early,Medium
36,829,No,Human Resources,13,3,Human Resources,3,Male,3,1,Human Resources,2,Married,2143,4,No,2,8,3,5,2,0,4,13,0,Mid,Low,Mid,Medium
32,830,No,Research & Development,4,3,Life Sciences,3,Female,2,2,Manufacturing Director,3,Married,6162,1,No,3,14,3,14,13,6,8,12,0,Mid,Medium,Long,Low
40,832,No,Research & Development,16,4,Medical,1,Male,2,2,Laboratory Technician,3,Single,5094,6,No,4,10,3,1,0,0,0,14,0,Mid,Medium,Early,Medium
30,833,No,Research & Development,2,3,Medical,3,Female,2,2,Manufacturing Director,4,Single,6877,5,Yes,2,12,2,0,0,0,0,24,0,Mid,Medium,Early,High
45,834,No,Research & Development,2,3,Life Sciences,2,Female,2,1,Research Scientist,3,Single,2274,1,No,4,1,3,1,0,0,0,14,0,Senior,Low,Early,Medium
42,836,No,Research & Development,29,3,Life Sciences,2,Male,3,2,Manufacturing Director,2,Married,4434,1,No,4,10,2,9,8,7,8,13,0,Mid,Low,Long,Medium
38,837,No,Research & Development,12,3,Life Sciences,1,Male,2,2,Healthcare Representative,1,Divorced,6288,2,No,3,13,2,4,3,1,2,15,0,Mid,Medium,Mid,Medium
34,838,No,Research & Development,16,4,Life Sciences,3,Female,2,1,Research Scientist,4,Single,2553,1,No,3,6,3,5,2,1,3,16,0,Mid,Low,Mid,Medium
49,840,Yes,Sales,11,3,Marketing,3,Female,3,3,Sales Executive,4,Married,7654,1,No,1,9,4,9,8,7,7,18,1,Senior,Medium,Long,High
55,842,Yes,Sales,2,1,Medical,3,Male,3,2,Sales Executive,4,Single,5160,4,No,3,12,2,9,7,7,3,16,1,Senior,Medium,Long,Medium
43,843,No,Research & Development,14,2,Life Sciences,2,Male,3,4,Research Director,1,Married,17159,6,No,3,22,3,4,1,1,0,24,0,Mid,High,Mid,High
27,844,No,Research & Development,5,1,Technical Degree,3,Male,2,3,Research Director,4,Divorced,12808,1,Yes,2,9,3,9,8,0,8,16,0,Young,High,Long,Medium
35,845,No,Research & Development,7,3,Other,3,Male,3,3,Manufacturing Director,3,Single,10221,3,No,2,17,4,8,5,1,6,21,0,Mid,High,Long,High
28,846,No,Sales,2,4,Marketing,2,Female,3,2,Sales Executive,2,Married,4779,1,Yes,1,8,3,8,7,7,5,20,0,Young,Low,Long,High
34,847,No,Human Resources,3,2,Human Resources,3,Male,3,1,Human Resources,4,Married,3737,0,No,3,4,1,3,2,0,2,19,0,Mid,Low,Mid,High
26,848,Yes,Research & Development,5,2,Medical,3,Female,2,1,Research Scientist,3,Married,2366,1,Yes,1,8,3,8,7,1,7,14,1,Young,Low,Long,Medium
27,850,No,Research & Development,3,3,Medical,4,Male,3,1,Research Scientist,4,Married,1706,1,No,3,0,2,0,0,0,0,11,0,Young,Low,Early,Low
51,851,No,Sales,26,4,Marketing,1,Female,3,4,Manager,3,Married,16307,2,No,3,29,2,20,6,4,17,14,0,Senior,High,Long,Medium
44,852,No,Research & Development,4,3,Medical,4,Male,3,2,Healthcare Representative,2,Single,5933,9,No,4,10,2,5,2,2,3,12,0,Mid,Medium,Mid,Low
25,854,No,Research & Development,2,1,Medical,1,Male,4,1,Research Scientist,1,Single,3424,7,No,3,6,2,4,3,0,1,13,0,Young,Low,Mid,Medium
33,855,No,Sales,1,3,Medical,1,Male,4,2,Sales Executive,1,Divorced,4037,1,No,1,9,3,9,8,0,8,22,0,Mid,Low,Long,High
35,856,No,Research & Development,27,1,Medical,3,Female,2,1,Research Scientist,1,Single,2559,1,No,4,6,2,6,5,1,1,11,0,Mid,Low,Mid,Low
36,857,No,Sales,1,2,Life Sciences,2,Male,3,2,Sales Executive,4,Married,6201,1,Yes,4,18,2,18,14,4,11,14,0,Mid,Medium,Long,Medium
32,859,No,Sales,13,4,Life Sciences,2,Male,3,2,Sales Executive,4,Divorced,4403,2,No,3,8,2,5,2,0,3,11,0,Mid,Low,Mid,Low
30,861,No,Research & Development,5,4,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,9,No,2,10,2,5,4,0,3,12,0,Mid,Low,Mid,Low
53,862,No,Sales,7,2,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,7,Yes,4,35,3,5,2,0,4,18,0,Senior,High,Mid,High
45,864,No,Sales,9,3,Marketing,4,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,3,18,3,5,4,0,2,12,0,Senior,High,Mid,Low
32,865,No,Research & Development,8,2,Medical,3,Female,4,2,Research Scientist,3,Married,5175,5,No,3,9,2,5,3,1,3,12,0,Mid,Medium,Mid,Low
52,867,No,Research & Development,25,4,Medical,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,3,31,3,9,8,0,0,22,0,Senior,High,Long,High
37,868,No,Sales,16,4,Marketing,4,Male,2,2,Sales Executive,3,Divorced,6334,4,No,4,9,3,1,0,0,0,19,0,Mid,Medium,Early,High
28,869,No,Human Resources,8,2,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,1,No,4,6,3,5,1,0,4,13,0,Young,Low,Mid,Medium
22,872,No,Research & Development,1,2,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,6,No,1,4,1,2,2,2,2,22,0,Young,Low,Early,High
44,874,No,Research & Development,8,4,Life Sciences,1,Male,4,1,Laboratory Technician,4,Married,2818,2,Yes,3,10,2,3,2,0,2,24,0,Mid,Low,Mid,High
42,875,No,Research & Development,2,1,Medical,2,Male,3,1,Research Scientist,4,Single,2515,5,Yes,4,8,3,2,1,2,2,14,0,Mid,Low,Early,Medium
36,878,No,Human Resources,8,3,Life Sciences,1,Male,2,1,Human Resources,1,Married,2342,0,No,3,6,3,5,4,0,3,21,0,Mid,Low,Mid,High
25,879,No,Sales,3,1,Other,3,Male,3,2,Sales Executive,1,Married,4194,1,Yes,4,5,3,5,3,0,3,18,0,Young,Low,Mid,High
35,880,No,Research & Development,9,3,Life Sciences,4,Female,2,3,Manufacturing Director,3,Married,10685,1,Yes,2,17,3,17,14,5,15,20,0,Mid,High,Long,High
35,881,Yes,Research & Development,25,4,Life Sciences,4,Female,3,1,Research Scientist,2,Divorced,2022,1,Yes,1,10,2,10,2,7,8,19,1,Mid,Low,Long,High
32,882,No,Research & Development,1,3,Life Sciences,4,Male,3,1,Laboratory Technician,4,Divorced,2314,0,No,2,4,3,3,0,0,2,12,0,Mid,Low,Mid,Low
25,885,No,Sales,4,1,Marketing,3,Male,2,2,Sales Executive,1,Married,4256,1,No,1,5,4,5,2,0,3,12,0,Young,Low,Mid,Low
49,887,No,Research & Development,1,3,Technical Degree,3,Female,3,1,Research Scientist,1,Married,3580,2,No,2,7,3,4,2,0,2,16,0,Senior,Low,Mid,Medium
24,888,No,Research & Development,4,1,Life Sciences,1,Male,2,1,Laboratory Technician,4,Married,3162,0,No,4,6,2,5,2,3,4,17,0,Young,Low,Mid,Medium
32,889,No,Sales,5,2,Life Sciences,2,Male,3,2,Sales Executive,2,Married,6524,1,No,4,10,3,10,8,5,3,14,0,Mid,Medium,Long,Medium
38,893,No,Sales,9,3,Marketing,2,Male,2,1,Sales Representative,2,Married,2899,0,No,4,3,3,2,2,1,2,19,0,Mid,Low,Early,High
42,894,No,Research & Development,3,3,Life Sciences,3,Female,4,2,Laboratory Technician,4,Married,5231,2,Yes,2,17,2,5,3,1,3,13,0,Mid,Medium,Mid,Medium
31,895,No,Research & Development,11,4,Life Sciences,4,Male,3,1,Research Scientist,4,Married,2356,3,Yes,2,8,3,6,4,0,2,19,0,Mid,Low,Mid,High
29,896,Yes,Sales,1,3,Medical,2,Female,2,1,Sales Representative,3,Divorced,2800,6,Yes,3,5,3,3,2,0,2,19,1,Young,Low,Mid,High
53,897,No,Sales,8,3,Marketing,1,Male,3,4,Sales Executive,4,Married,11836,5,No,3,28,3,2,0,2,2,14,0,Senior,High,Early,Medium
35,899,No,Research & Development,25,3,Technical Degree,4,Male,2,3,Manufacturing Director,2,Married,10903,3,No,1,16,3,13,10,4,8,16,0,Mid,High,Long,Medium
37,900,No,Sales,21,2,Medical,3,Female,3,1,Sales Representative,4,Married,2973,5,No,2,10,3,5,4,0,0,15,0,Mid,Low,Mid,Medium
53,901,No,Research & Development,23,4,Life Sciences,4,Female,3,4,Research Director,4,Single,14275,6,No,3,33,3,12,9,3,8,18,0,Senior,High,Long,High
43,902,No,Research & Development,1,3,Life Sciences,4,Female,3,2,Healthcare Representative,4,Married,5562,4,No,2,12,2,5,2,2,2,13,0,Mid,Medium,Mid,Medium
47,903,No,Sales,2,2,Marketing,3,Female,3,2,Sales Executive,4,Married,4537,0,Yes,1,8,3,7,6,7,7,22,0,Senior,Low,Long,High
37,904,No,Sales,19,2,Medical,1,Male,3,3,Sales Executive,2,Single,7642,1,Yes,4,10,3,10,0,0,9,13,0,Mid,Medium,Long,Medium
50,905,No,Research & Development,2,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,17924,1,No,4,31,3,31,6,14,7,11,0,Senior,High,Long,Low
39,909,No,Human Resources,2,3,Life Sciences,4,Female,2,2,Human Resources,4,Married,5204,8,No,3,13,3,5,4,0,4,11,0,Mid,Medium,Mid,Low
33,910,No,Human Resources,3,2,Human Resources,4,Male,3,1,Human Resources,2,Divorced,2277,3,Yes,3,7,4,4,3,0,3,11,0,Mid,Low,Mid,Low
32,911,Yes,Research & Development,25,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2795,1,Yes,3,1,1,1,0,0,1,24,1,Mid,Low,Early,High
29,912,No,Research & Development,7,1,Medical,1,Female,2,1,Laboratory Technician,4,Divorced,2532,6,No,3,8,3,4,3,0,3,14,0,Young,Low,Mid,Medium
44,913,No,Research & Development,9,2,Life Sciences,2,Male,3,1,Research Scientist,1,Married,2559,1,Yes,4,8,3,8,7,7,1,13,0,Mid,Low,Long,Medium
28,916,No,Sales,5,4,Medical,1,Male,3,2,Sales Executive,4,Single,4908,1,No,2,4,3,4,2,0,2,14,0,Young,Low,Mid,Medium
58,918,Yes,Research & Development,2,1,Life Sciences,4,Male,2,1,Laboratory Technician,4,Divorced,2380,9,Yes,4,3,2,1,0,0,0,14,1,Senior,Low,Early,Medium
43,920,No,Research & Development,8,3,Life Sciences,1,Female,3,2,Manufacturing Director,2,Divorced,4765,4,No,3,4,4,1,0,0,0,21,0,Mid,Low,Early,High
20,922,Yes,Sales,2,3,Medical,3,Female,2,1,Sales Representative,3,Single,2044,1,No,4,2,2,2,2,0,2,13,1,Young,Low,Early,Medium
21,923,Yes,Research & Development,18,1,Other,4,Female,3,1,Research Scientist,4,Single,2693,1,No,1,1,2,1,0,0,0,19,1,Young,Low,Early,High
36,924,No,Research & Development,14,1,Life Sciences,3,Male,3,2,Healthcare Representative,4,Married,6586,0,Yes,1,17,2,16,8,4,11,17,0,Mid,Medium,Long,Medium
47,925,No,Sales,2,4,Life Sciences,4,Female,2,1,Sales Representative,4,Single,3294,1,Yes,1,3,2,3,2,1,2,18,0,Senior,Low,Mid,High
22,926,Yes,Research & Development,3,1,Life Sciences,2,Female,3,2,Manufacturing Director,3,Married,4171,0,Yes,1,4,4,3,2,0,2,19,1,Young,Low,Mid,High
41,927,Yes,Research & Development,2,4,Life Sciences,2,Female,1,1,Laboratory Technician,4,Divorced,2778,4,Yes,3,10,2,7,7,1,0,13,1,Mid,Low,Long,Medium
28,930,No,Research & Development,9,3,Medical,3,Female,3,1,Research Scientist,3,Divorced,2377,5,No,2,6,3,2,2,2,2,18,0,Young,Low,Early,High
39,932,Yes,Research & Development,6,3,Medical,4,Male,3,1,Laboratory Technician,1,Married,2404,7,Yes,4,8,1,2,2,2,2,21,1,Mid,Low,Early,High
27,933,No,Research & Development,4,3,Life Sciences,2,Female,3,1,Research Scientist,3,Single,2318,1,No,3,1,3,1,1,0,0,19,0,Young,Low,Early,High
34,934,No,Research & Development,10,3,Life Sciences,2,Male,3,1,Laboratory Technician,2,Divorced,2008,1,No,2,1,3,1,0,1,0,14,0,Mid,Low,Early,Medium
42,936,No,Sales,14,2,Medical,3,Female,2,2,Sales Executive,3,Single,6244,7,No,1,10,3,5,4,0,3,17,0,Mid,Medium,Mid,Medium
33,939,No,Research & Development,1,4,Other,3,Male,2,1,Research Scientist,1,Single,2799,3,Yes,2,6,3,3,2,0,2,11,0,Mid,Low,Mid,Low
58,940,No,Research & Development,5,3,Technical Degree,3,Female,2,3,Healthcare Representative,2,Divorced,10552,2,Yes,4,24,3,6,0,0,4,13,0,Senior,High,Mid,Medium
31,941,No,Sales,7,4,Life Sciences,2,Male,2,1,Sales Representative,3,Married,2329,3,No,2,13,4,7,7,5,2,15,0,Mid,Low,Long,Medium
35,942,No,Research & Development,21,1,Life Sciences,4,Female,3,2,Healthcare Representative,4,Married,4014,1,Yes,4,10,1,10,6,0,7,25,0,Mid,Low,Long,High
49,944,No,Research & Development,8,2,Other,1,Female,3,3,Laboratory Technician,2,Married,7403,4,No,3,29,2,26,9,1,7,11,0,Senior,Medium,Long,Low
48,945,No,Research & Development,20,4,Medical,4,Male,3,1,Research Scientist,3,Married,2259,4,No,1,13,2,0,0,0,0,17,0,Senior,Low,Early,Medium
31,947,No,Sales,20,2,Marketing,4,Female,3,2,Sales Executive,3,Married,6932,1,No,4,9,2,9,8,0,0,13,0,Mid,Medium,Long,Medium
36,949,No,Research & Development,7,4,Other,2,Male,3,1,Research Scientist,4,Single,4678,2,No,3,8,3,6,2,0,1,18,0,Mid,Low,Mid,High
38,950,No,Research & Development,1,3,Technical Degree,4,Female,3,3,Research Director,1,Married,13582,1,No,2,15,3,15,12,5,11,13,0,Mid,High,Long,Medium
32,951,No,Research & Development,1,3,Life Sciences,3,Female,2,1,Laboratory Technician,2,Married,2332,6,No,3,5,3,3,0,0,2,20,0,Mid,Low,Mid,High
25,952,Yes,Sales,19,2,Marketing,3,Male,2,1,Sales Representative,2,Married,2413,1,Yes,3,1,3,1,0,0,0,18,1,Young,Low,Early,High
40,954,No,Sales,10,4,Marketing,1,Male,2,3,Sales Executive,2,Divorced,9705,2,No,2,11,2,1,0,0,0,12,0,Mid,Medium,Early,Low
26,956,No,Sales,1,3,Medical,3,Male,2,2,Sales Executive,1,Single,4294,1,No,2,7,3,7,7,0,7,12,0,Young,Low,Long,Low
41,957,No,Research & Development,6,3,Medical,4,Male,3,1,Laboratory Technician,1,Single,4721,2,Yes,3,20,3,18,13,2,17,13,0,Mid,Low,Long,Medium
36,958,No,Research & Development,2,4,Medical,3,Male,3,1,Laboratory Technician,3,Single,2519,4,No,3,16,3,11,8,3,9,21,0,Mid,Low,Long,High
